Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,X,Y,Z,Temperature [C]
2020-09-16 10:42:04 AM,-4,1,-22,9.0
2020-09-16 10:42:06 AM,-6,2,-22,9.0
2020-09-16 10:42:08 AM,-7,0,-22,9.0
2020-09-16 10:42:10 AM,-6,2,-23,9.0
2020-09-16 10:42:12 AM,-8,0,-22,9.0
2020-09-16 10:42:14 AM,-6,3,-22,9.0
2020-09-16 10:42:16 AM,-6,1,-22,9.0
2020-09-16 10:42:18 AM,-6,-1,-23,9.0
2020-09-16 10:42:20 AM,-4,1,-23,9.0
2020-09-16 10:42:22 AM,-2,3,-23,9.0
2020-09-16 10:42:24 AM,-5,4,-27,9.0
2020-09-16 10:42:26 AM,-5,4,-22,9.0
2020-09-16 10:42:28 AM,-6,6,-22,9.0
2020-09-16 10:42:30 AM,-6,3,-22,9.0
2020-09-16 10:42:32 AM,-8,0,-21,9.0
2020-09-16 10:42:34 AM,-7,3,-21,9.0
2020-09-16 10:42:36 AM,-10,4,-21,9.0
2020-09-16 10:42:38 AM,-3,3,-22,9.0
2020-09-16 10:42:40 AM,-7,1,-22,9.0
2020-09-16 10:42:42 AM,-7,2,-22,9.0
2020-09-16 10:42:44 AM,-8,2,-22,9.0
2020-09-16 10:42:46 AM,-9,5,-21,9.0
2020-09-16 10:42:48 AM,-7,1,-21,9.0
2020-09-16 10:42:50 AM,-7,4,-22,9.0
2020-09-16 10:42:52 AM,-7,0,-21,9.0
2020-09-16 10:42:54 AM,-7,4,-22,9.0
2020-09-16 10:42:56 AM,-8,3,-22,9.0
2020-09-16 10:42:58 AM,-7,4,-21,9.0
2020-09-16 10:43:00 AM,-4,5,-23,9.0
2020-09-16 10:43:02 AM,-4,3,-24,9.0
2020-09-16 10:43:04 AM,-5,4,-22,9.0
2020-09-16 10:43:06 AM,-2,3,-21,9.0
2020-09-16 10:43:08 AM,-5,3,-22,9.0
2020-09-16 10:43:10 AM,-6,4,-22,9.0
2020-09-16 10:43:12 AM,-7,3,-21,9.0
2020-09-16 10:43:14 AM,-7,1,-22,9.0
2020-09-16 10:43:16 AM,-4,4,-21,9.0
2020-09-16 10:43:18 AM,-5,4,-22,9.0
2020-09-16 10:43:20 AM,-7,3,-22,9.0
2020-09-16 10:43:22 AM,-5,5,-22,9.0
2020-09-16 10:43:24 AM,-4,3,-20,9.0
2020-09-16 10:43:26 AM,-5,4,-22,9.0
2020-09-16 10:43:28 AM,-3,5,-22,9.0
2020-09-16 10:43:30 AM,-3,4,-21,9.0
2020-09-16 10:43:32 AM,-3,6,-22,9.0
2020-09-16 10:43:34 AM,-3,4,-23,9.0
2020-09-16 10:43:36 AM,-2,6,-25,9.0
2020-09-16 10:43:38 AM,-4,4,-22,9.0
2020-09-16 10:43:40 AM,-9,5,-22,9.0
2020-09-16 10:43:42 AM,-4,4,-22,9.0
2020-09-16 10:43:44 AM,-4,3,-21,9.0
2020-09-16 10:43:46 AM,-6,4,-22,9.0
2020-09-16 10:43:48 AM,-7,3,-21,9.0
2020-09-16 10:43:50 AM,-8,1,-22,9.0
2020-09-16 10:43:52 AM,-3,3,-23,9.0
2020-09-16 10:43:54 AM,-3,3,-21,9.0
2020-09-16 10:43:56 AM,-6,3,-21,9.0
2020-09-16 10:43:58 AM,-9,4,-23,9.0
2020-09-16 10:44:00 AM,-5,6,-21,9.0
2020-09-16 10:44:02 AM,-3,6,-22,9.0
2020-09-16 10:44:04 AM,-4,3,-22,9.0
2020-09-16 10:44:06 AM,-3,6,-23,9.0
2020-09-16 10:44:08 AM,-4,3,-23,9.0
2020-09-16 10:44:10 AM,-2,4,-21,9.0
2020-09-16 10:44:12 AM,-3,5,-22,9.0
2020-09-16 10:44:14 AM,-2,5,-22,9.0
2020-09-16 10:44:16 AM,-3,3,-25,9.0
2020-09-16 10:44:18 AM,-3,1,-23,9.0
2020-09-16 10:44:20 AM,-4,4,-22,9.0
2020-09-16 10:44:22 AM,-4,3,-24,9.0
2020-09-16 10:44:24 AM,-3,5,-22,9.0
2020-09-16 10:44:26 AM,-7,3,-22,9.0
2020-09-16 10:44:28 AM,-5,1,-22,9.0
2020-09-16 10:44:30 AM,-3,5,-21,9.0
2020-09-16 10:44:32 AM,-2,3,-22,9.0
2020-09-16 10:44:34 AM,-8,4,-22,9.0
2020-09-16 10:44:36 AM,-5,2,-22,9.0
2020-09-16 10:44:38 AM,0,6,-22,9.0
2020-09-16 10:44:40 AM,5,12,-16,9.0
2020-09-16 10:44:42 AM,-2,3,-23,9.0
2020-09-16 10:44:44 AM,-4,3,-23,9.0
2020-09-16 10:44:46 AM,-4,2,-23,9.0
2020-09-16 10:44:48 AM,-2,4,-22,9.0
2020-09-16 10:44:50 AM,-6,1,-23,9.0
2020-09-16 10:44:52 AM,-4,3,-22,9.0
2020-09-16 10:44:54 AM,-5,3,-23,9.0
2020-09-16 10:44:56 AM,-7,0,-23,9.0
2020-09-16 10:44:58 AM,-4,1,-23,9.0
2020-09-16 10:45:00 AM,-5,3,-23,9.0
2020-09-16 10:45:02 AM,-3,6,-23,9.0
2020-09-16 10:45:04 AM,-5,3,-23,9.0
2020-09-16 10:45:06 AM,-5,-1,-21,9.0
2020-09-16 10:45:08 AM,-5,1,-21,9.0
2020-09-16 10:45:10 AM,-3,2,-22,9.0
2020-09-16 10:45:12 AM,-3,1,-23,9.0
2020-09-16 10:45:14 AM,-2,4,-23,9.0
2020-09-16 10:45:16 AM,-2,2,-23,9.0
2020-09-16 10:45:18 AM,-2,3,-23,9.0
2020-09-16 10:45:20 AM,-4,2,-22,9.0
2020-09-16 10:45:22 AM,-6,-2,-23,9.0
2020-09-16 10:45:24 AM,-4,-1,-22,9.0
2020-09-16 10:45:26 AM,-1,1,-23,9.0
2020-09-16 10:45:28 AM,-5,0,-23,9.0
2020-09-16 10:45:30 AM,-3,0,-23,9.0
2020-09-16 10:45:32 AM,-3,1,-23,9.0
2020-09-16 10:45:34 AM,-1,0,-23,9.0
2020-09-16 10:45:36 AM,-3,4,-22,9.0
2020-09-16 10:45:38 AM,-5,-1,-23,9.0
2020-09-16 10:45:40 AM,-4,0,-23,9.0
2020-09-16 10:45:42 AM,-4,0,-23,9.0
2020-09-16 10:45:44 AM,-3,0,-21,9.0
2020-09-16 10:45:46 AM,-6,2,-23,9.0
2020-09-16 10:45:48 AM,-3,1,-23,9.0
2020-09-16 10:45:50 AM,-5,-1,-23,9.0
2020-09-16 10:45:52 AM,-5,1,-22,9.0
2020-09-16 10:45:54 AM,-5,0,-23,9.0
2020-09-16 10:45:56 AM,-4,-1,-22,9.0
2020-09-16 10:45:58 AM,-6,1,-22,9.0
2020-09-16 10:46:00 AM,-5,-1,-21,9.0
2020-09-16 10:46:02 AM,-5,2,-23,9.0
2020-09-16 10:46:04 AM,-7,-1,-23,9.0
2020-09-16 10:46:06 AM,-2,0,-23,9.0
2020-09-16 10:46:08 AM,-3,3,-22,9.0
2020-09-16 10:46:10 AM,-9,3,-22,9.0
2020-09-16 10:46:12 AM,-4,3,-21,9.0
2020-09-16 10:46:14 AM,-5,0,-22,9.0
2020-09-16 10:46:16 AM,-3,1,-23,9.0
2020-09-16 10:46:18 AM,-2,2,-23,9.0
2020-09-16 10:46:20 AM,-4,0,-22,9.0
2020-09-16 10:46:22 AM,-5,-1,-22,9.0
2020-09-16 10:46:24 AM,-5,-1,-23,9.0
2020-09-16 10:46:26 AM,-6,-1,-23,9.0
2020-09-16 10:46:28 AM,-3,1,-22,9.0
2020-09-16 10:46:30 AM,-3,0,-22,9.0
2020-09-16 10:46:32 AM,-3,0,-23,9.0
2020-09-16 10:46:34 AM,-5,0,-22,9.0
2020-09-16 10:46:36 AM,-3,-1,-23,9.0
2020-09-16 10:46:38 AM,-6,-1,-23,9.0
2020-09-16 10:46:40 AM,-3,2,-22,9.0
2020-09-16 10:46:42 AM,-2,5,-21,9.0
2020-09-16 10:46:44 AM,-3,1,-24,9.0
2020-09-16 10:46:46 AM,-3,3,-27,9.0
2020-09-16 10:46:48 AM,-3,1,-24,9.0
2020-09-16 10:46:50 AM,-2,3,-23,9.0
2020-09-16 10:46:52 AM,-3,-2,-23,9.0
2020-09-16 10:46:54 AM,-4,1,-23,9.0
2020-09-16 10:46:56 AM,-3,0,-23,9.0
2020-09-16 10:46:58 AM,-2,1,-23,9.0
2020-09-16 10:47:00 AM,6,-1,-23,9.0
2020-09-16 10:47:02 AM,-3,0,-23,9.0
2020-09-16 10:47:04 AM,-4,2,-22,9.0
2020-09-16 10:47:06 AM,-5,0,-23,9.0
2020-09-16 10:47:08 AM,-3,0,-23,9.0
2020-09-16 10:47:10 AM,-1,4,-22,9.0
2020-09-16 10:47:12 AM,-5,-2,-23,9.0
2020-09-16 10:47:14 AM,-1,1,-22,9.0
2020-09-16 10:47:16 AM,-2,-2,-24,9.0
2020-09-16 10:47:18 AM,-5,-1,-22,9.0
2020-09-16 10:47:20 AM,-4,-1,-22,9.0
2020-09-16 10:47:22 AM,-2,1,-23,9.0
2020-09-16 10:47:24 AM,-1,2,-23,9.0
2020-09-16 10:47:26 AM,-2,-1,-23,9.0
2020-09-16 10:47:28 AM,-2,-1,-24,9.0
2020-09-16 10:47:30 AM,-2,1,-23,9.0
2020-09-16 10:47:32 AM,-1,-1,-21,9.0
2020-09-16 10:47:34 AM,-1,1,-24,9.0
2020-09-16 10:47:36 AM,0,1,-22,9.0
2020-09-16 10:47:38 AM,-2,-2,-23,9.0
2020-09-16 10:47:40 AM,-3,-1,-22,9.0
2020-09-16 10:47:42 AM,-3,-1,-23,9.0
2020-09-16 10:47:44 AM,-5,-1,-23,9.0
2020-09-16 10:47:46 AM,-5,-1,-21,9.0
2020-09-16 10:47:48 AM,-3,0,-22,9.0
2020-09-16 10:47:50 AM,-2,3,-23,9.0
2020-09-16 10:47:52 AM,-3,-2,-24,9.0
2020-09-16 10:47:54 AM,-2,-1,-22,9.0
2020-09-16 10:47:56 AM,-4,-2,-23,9.0
2020-09-16 10:47:58 AM,-2,2,-23,9.0
2020-09-16 10:48:00 AM,-3,0,-22,9.0
2020-09-16 10:48:02 AM,-1,3,-23,9.0
2020-09-16 10:48:04 AM,-3,1,-23,9.0
2020-09-16 10:48:06 AM,-1,3,-23,9.0
2020-09-16 10:48:08 AM,-4,-2,-23,9.0
2020-09-16 10:48:10 AM,-6,-3,-23,9.0
2020-09-16 10:48:12 AM,-2,0,-23,9.0
2020-09-16 10:48:14 AM,-2,3,-23,9.0
2020-09-16 10:48:16 AM,-2,2,-23,9.0
2020-09-16 10:48:18 AM,-2,1,-23,9.0
2020-09-16 10:48:20 AM,-4,-1,-23,9.0
2020-09-16 10:48:22 AM,-3,0,-23,9.0
2020-09-16 10:48:24 AM,-3,1,-22,9.0
2020-09-16 10:48:26 AM,-3,0,-23,9.0
2020-09-16 10:48:28 AM,-3,2,-23,9.0
2020-09-16 10:48:30 AM,-4,0,-23,9.0
2020-09-16 10:48:32 AM,-5,-1,-22,9.0
2020-09-16 10:48:34 AM,-7,-3,-23,9.0
2020-09-16 10:48:36 AM,-4,-1,-23,9.0
2020-09-16 10:48:38 AM,-2,1,-23,9.0
2020-09-16 10:48:40 AM,-2,3,-22,9.0
2020-09-16 10:48:42 AM,-4,0,-23,9.0
2020-09-16 10:48:44 AM,-6,0,-23,9.0
2020-09-16 10:48:46 AM,-3,0,-9,9.0
2020-09-16 10:48:48 AM,-4,-2,-23,9.0
2020-09-16 10:48:50 AM,-7,-2,-23,9.0
2020-09-16 10:48:52 AM,-5,1,-23,9.0
2020-09-16 10:48:54 AM,-4,-1,-22,9.0
2020-09-16 10:48:56 AM,-7,1,-22,9.0
2020-09-16 10:48:58 AM,-3,-2,-21,9.0
2020-09-16 10:49:00 AM,-3,-2,-23,9.0
2020-09-16 10:49:02 AM,-1,1,-23,9.0
2020-09-16 10:49:04 AM,-3,-1,-23,9.0
2020-09-16 10:49:06 AM,-4,-1,-23,9.0
2020-09-16 10:49:08 AM,-4,0,-23,9.0
2020-09-16 10:49:10 AM,-3,1,-23,9.0
2020-09-16 10:49:12 AM,-2,2,-23,9.0
2020-09-16 10:49:14 AM,-4,0,-22,9.0
2020-09-16 10:49:16 AM,-4,1,-23,9.0
2020-09-16 10:49:18 AM,-7,-1,-21,9.0
2020-09-16 10:49:20 AM,-5,0,-23,9.0
2020-09-16 10:49:22 AM,-3,0,-23,9.0
2020-09-16 10:49:24 AM,-2,0,-22,9.0
2020-09-16 10:49:26 AM,-3,1,-23,9.0
2020-09-16 10:49:28 AM,-3,0,-24,9.0
2020-09-16 10:49:30 AM,-4,0,-23,9.0
2020-09-16 10:49:32 AM,-6,2,-21,9.0
2020-09-16 10:49:34 AM,-8,1,-20,9.0
2020-09-16 10:49:36 AM,-4,5,-22,9.0
2020-09-16 10:49:38 AM,-5,4,-22,9.0
2020-09-16 10:49:40 AM,-5,4,-22,9.0
2020-09-16 10:49:42 AM,-6,6,-22,9.0
2020-09-16 10:49:44 AM,-7,3,-23,9.0
2020-09-16 10:49:46 AM,-1,6,-21,9.0
2020-09-16 10:49:48 AM,-4,7,-23,9.0
2020-09-16 10:49:50 AM,-1,5,-23,9.0
2020-09-16 10:49:52 AM,-2,5,-23,9.0
2020-09-16 10:49:54 AM,-1,6,-22,9.0
2020-09-16 10:49:56 AM,-5,2,-21,9.0
2020-09-16 10:49:58 AM,-4,4,-22,9.0
2020-09-16 10:50:00 AM,-3,3,-22,9.0
2020-09-16 10:50:02 AM,-7,4,-22,9.0
2020-09-16 10:50:04 AM,-8,4,-23,9.0
2020-09-16 10:50:06 AM,-5,1,-21,9.0
2020-09-16 10:50:08 AM,-7,3,-22,9.0
2020-09-16 10:50:10 AM,-8,0,-23,9.0
2020-09-16 10:50:12 AM,-6,3,-20,9.0
2020-09-16 10:50:14 AM,-2,4,-22,9.0
2020-09-16 10:50:16 AM,-5,1,-23,9.0
2020-09-16 10:50:18 AM,-6,-1,-23,9.0
2020-09-16 10:50:20 AM,-6,3,-21,9.0
2020-09-16 10:50:22 AM,-6,3,-22,9.0
2020-09-16 10:50:24 AM,-2,4,-22,9.0
2020-09-16 10:50:26 AM,-3,3,-23,9.0
2020-09-16 10:50:28 AM,-8,4,-22,9.0
2020-09-16 10:50:30 AM,-7,2,-22,9.0
2020-09-16 10:50:32 AM,1,3,-21,9.0
2020-09-16 10:50:34 AM,-2,6,-25,9.0
2020-09-16 10:50:36 AM,-4,5,-23,9.0
2020-09-16 10:50:38 AM,-3,4,-23,9.0
2020-09-16 10:50:40 AM,-4,1,-22,9.0
2020-09-16 10:50:42 AM,-6,5,-17,9.0
2020-09-16 10:50:44 AM,-5,3,-20,9.0
2020-09-16 10:50:46 AM,-5,4,-25,9.0
2020-09-16 10:50:48 AM,-2,5,-23,9.0
2020-09-16 10:50:50 AM,-2,7,-23,9.0
2020-09-16 10:50:52 AM,-2,4,-23,9.0
2020-09-16 10:50:54 AM,-3,4,-22,9.0
2020-09-16 10:50:56 AM,-4,4,-22,9.0
2020-09-16 10:50:58 AM,-4,6,-22,9.0
2020-09-16 10:51:00 AM,-6,6,-22,9.0
2020-09-16 10:51:02 AM,-5,3,-21,9.0
2020-09-16 10:51:04 AM,-6,3,-21,9.0
2020-09-16 10:51:06 AM,-6,0,-23,9.0
2020-09-16 10:51:08 AM,-1,4,-22,9.0
2020-09-16 10:51:10 AM,-3,4,-23,9.0
2020-09-16 10:51:12 AM,-3,3,-21,9.0
2020-09-16 10:51:14 AM,-7,1,-22,9.0
2020-09-16 10:51:16 AM,-4,3,-23,9.0
2020-09-16 10:51:18 AM,-2,7,-23,9.0
2020-09-16 10:51:20 AM,-3,2,-23,9.0
2020-09-16 10:51:22 AM,-5,1,-22,9.0
2020-09-16 10:51:24 AM,-6,3,-22,9.0
2020-09-16 10:51:26 AM,-6,2,-21,9.0
2020-09-16 10:51:28 AM,-3,3,-22,9.0
2020-09-16 10:51:30 AM,-3,5,-22,9.0
2020-09-16 10:51:32 AM,-4,3,-24,9.0
2020-09-16 10:51:34 AM,-3,4,-22,9.0
2020-09-16 10:51:36 AM,1,3,-21,9.0
2020-09-16 10:51:38 AM,-4,3,-22,9.0
2020-09-16 10:51:40 AM,-7,4,-21,9.0
2020-09-16 10:51:42 AM,-5,3,-22,9.0
2020-09-16 10:51:44 AM,-2,6,-23,9.0
2020-09-16 10:51:46 AM,-2,6,-23,9.0
2020-09-16 10:51:48 AM,-6,4,-23,9.0
2020-09-16 10:51:50 AM,-6,0,-22,9.0
2020-09-16 10:51:52 AM,-6,3,-22,9.0
2020-09-16 10:51:54 AM,-5,1,-21,9.0
2020-09-16 10:51:56 AM,-6,4,-22,9.0
2020-09-16 10:51:58 AM,-7,1,-22,9.0
2020-09-16 10:52:00 AM,-2,3,-23,9.0
2020-09-16 10:52:02 AM,-3,2,-22,9.0
2020-09-16 10:52:04 AM,-4,2,-23,9.0
2020-09-16 10:52:06 AM,-4,3,-22,9.0
2020-09-16 10:52:08 AM,-5,1,-21,9.0
2020-09-16 10:52:10 AM,-3,-2,-26,9.0
2020-09-16 10:52:12 AM,-5,1,-20,9.0
2020-09-16 10:52:14 AM,-5,3,-21,9.0
2020-09-16 10:52:16 AM,-7,1,-22,9.0
2020-09-16 10:52:18 AM,-5,3,-22,9.0
2020-09-16 10:52:20 AM,-5,3,-21,9.0
2020-09-16 10:52:22 AM,-3,3,-22,9.0
2020-09-16 10:52:24 AM,-4,4,-23,9.0
2020-09-16 10:52:26 AM,-3,4,-23,9.0
2020-09-16 10:52:28 AM,-6,3,-22,9.0
2020-09-16 10:52:30 AM,-7,0,-23,9.0
2020-09-16 10:52:32 AM,-6,2,-21,9.0
2020-09-16 10:52:34 AM,-3,4,-22,9.0
2020-09-16 10:52:36 AM,-2,3,-22,9.0
2020-09-16 10:52:38 AM,-2,4,-23,9.0
2020-09-16 10:52:40 AM,-3,3,-22,9.0
2020-09-16 10:52:42 AM,-3,-4,-25,9.0
2020-09-16 10:52:44 AM,-7,4,-21,9.0
2020-09-16 10:52:46 AM,-6,1,-22,9.0
2020-09-16 10:52:48 AM,-5,1,-22,9.0
2020-09-16 10:52:50 AM,-6,0,-21,9.0
2020-09-16 10:52:52 AM,-7,2,-21,9.0
2020-09-16 10:52:54 AM,-3,4,-23,9.0
2020-09-16 10:52:56 AM,-4,3,-22,9.0
2020-09-16 10:52:58 AM,-4,2,-22,9.0
2020-09-16 10:53:00 AM,-4,0,-23,9.0
2020-09-16 10:53:02 AM,-5,0,-21,9.0
2020-09-16 10:53:04 AM,-3,2,-22,9.0
2020-09-16 10:53:06 AM,-3,3,-23,9.0
2020-09-16 10:53:08 AM,-4,6,-23,9.0
2020-09-16 10:53:10 AM,-6,2,-21,9.0
2020-09-16 10:53:12 AM,-5,3,-22,9.0
2020-09-16 10:53:14 AM,-2,2,-23,9.0
2020-09-16 10:53:16 AM,-6,0,-23,9.0
2020-09-16 10:53:18 AM,-4,6,-22,9.0
2020-09-16 10:53:20 AM,-2,3,-23,9.0
2020-09-16 10:53:22 AM,-1,3,-23,9.0
2020-09-16 10:53:24 AM,-2,3,-24,9.0
2020-09-16 10:53:26 AM,-2,6,-22,9.0
2020-09-16 10:53:28 AM,-3,3,-23,9.0
2020-09-16 10:53:30 AM,-4,2,-22,9.0
2020-09-16 10:53:32 AM,-2,4,-23,9.0
2020-09-16 10:53:34 AM,-1,3,-22,9.0
2020-09-16 10:53:36 AM,-2,2,-22,9.0
2020-09-16 10:53:38 AM,-5,1,-23,9.0
2020-09-16 10:53:40 AM,-1,2,-23,9.0
2020-09-16 10:53:42 AM,-2,4,-22,9.0
2020-09-16 10:53:44 AM,-4,3,-23,9.0
2020-09-16 10:53:46 AM,-4,3,-23,9.0
2020-09-16 10:53:48 AM,-4,4,-23,9.0
2020-09-16 10:53:50 AM,-7,0,-24,9.0
2020-09-16 10:53:52 AM,-2,6,-23,9.0
2020-09-16 10:53:54 AM,-4,2,-23,9.0
2020-09-16 10:53:56 AM,-3,4,-23,9.0
2020-09-16 10:53:58 AM,-4,1,-21,9.0
2020-09-16 10:54:00 AM,-3,6,-23,9.0
2020-09-16 10:54:02 AM,-2,4,-23,9.0
2020-09-16 10:54:04 AM,-2,5,-23,9.0
2020-09-16 10:54:06 AM,-3,3,-23,9.0
2020-09-16 10:54:08 AM,-2,6,-23,9.0
2020-09-16 10:54:10 AM,-2,4,-23,9.0
2020-09-16 10:54:12 AM,-2,5,-24,9.0
2020-09-16 10:54:14 AM,-5,3,-20,9.0
2020-09-16 10:54:16 AM,-2,5,-24,9.0
2020-09-16 10:54:18 AM,-2,1,-24,9.0
2020-09-16 10:54:20 AM,-5,-1,-22,9.0
2020-09-16 10:54:22 AM,-5,3,-24,9.0
2020-09-16 10:54:24 AM,-4,2,-21,9.0
2020-09-16 10:54:26 AM,-4,2,-24,9.0
2020-09-16 10:54:28 AM,-3,3,-23,9.0
2020-09-16 10:54:30 AM,-4,3,-22,9.0
2020-09-16 10:54:32 AM,-5,2,-18,9.0
2020-09-16 10:54:34 AM,-7,0,-23,9.0
2020-09-16 10:54:36 AM,-2,5,-23,9.0
2020-09-16 10:54:38 AM,-4,2,-22,9.0
2020-09-16 10:54:40 AM,-7,0,-22,9.0
2020-09-16 10:54:42 AM,-3,3,-21,9.0
2020-09-16 10:54:44 AM,-3,3,-23,9.0
2020-09-16 10:54:46 AM,-7,3,-23,10.0
2020-09-16 10:54:48 AM,-3,4,-23,10.0
2020-09-16 10:54:50 AM,-4,4,-24,10.0
2020-09-16 10:54:52 AM,-3,4,-23,10.0
2020-09-16 10:54:54 AM,-2,4,-22,10.0
2020-09-16 10:54:56 AM,-3,1,-23,10.0
2020-09-16 10:54:58 AM,-7,-1,-23,10.0
2020-09-16 10:55:00 AM,-7,0,-23,9.0
2020-09-16 10:55:02 AM,-3,1,-22,9.0
2020-09-16 10:55:04 AM,-3,3,-24,9.0
2020-09-16 10:55:06 AM,-3,2,-23,9.0
2020-09-16 10:55:08 AM,-4,2,-23,9.0
2020-09-16 10:55:10 AM,-4,3,-23,9.0
2020-09-16 10:55:12 AM,-4,1,-21,9.0
2020-09-16 10:55:14 AM,-1,2,-21,9.0
2020-09-16 10:55:16 AM,-4,5,-23,9.0
2020-09-16 10:55:18 AM,-3,5,-23,9.0
2020-09-16 10:55:20 AM,-3,1,-23,9.0
2020-09-16 10:55:22 AM,-6,-1,-23,9.0
2020-09-16 10:55:24 AM,-5,2,-23,9.0
2020-09-16 10:55:26 AM,-3,3,-22,9.0
2020-09-16 10:55:28 AM,-2,3,-22,9.0
2020-09-16 10:55:30 AM,-3,1,-22,9.0
2020-09-16 10:55:32 AM,-2,2,-23,9.0
2020-09-16 10:55:34 AM,-1,3,-23,9.0
2020-09-16 10:55:36 AM,-2,2,-23,9.0
2020-09-16 10:55:38 AM,-1,3,-23,9.0
2020-09-16 10:55:40 AM,-2,4,-23,9.0
2020-09-16 10:55:42 AM,-3,0,-24,9.0
2020-09-16 10:55:44 AM,-6,-2,-22,9.0
2020-09-16 10:55:46 AM,-3,1,-22,9.0
2020-09-16 10:55:48 AM,-6,2,-22,9.0
2020-09-16 10:55:50 AM,-4,2,-23,9.0
2020-09-16 10:55:52 AM,-5,2,-22,9.0
2020-09-16 10:55:54 AM,-4,1,-24,9.0
2020-09-16 10:55:56 AM,-3,1,-21,9.0
2020-09-16 10:55:58 AM,-6,0,-22,9.0
2020-09-16 10:56:00 AM,-9,1,-21,9.0
2020-09-16 10:56:02 AM,-4,1,-22,9.0
2020-09-16 10:56:04 AM,-3,2,-23,9.0
2020-09-16 10:56:06 AM,-6,0,-24,9.0
2020-09-16 10:56:08 AM,-2,2,-21,9.0
2020-09-16 10:56:10 AM,-2,4,-24,9.0
2020-09-16 10:56:12 AM,-5,1,-23,9.0
2020-09-16 10:56:14 AM,-4,2,-23,9.0
2020-09-16 10:56:16 AM,-4,2,-23,9.0
2020-09-16 10:56:18 AM,-6,0,-20,9.0
2020-09-16 10:56:20 AM,-6,3,-21,9.0
2020-09-16 10:56:22 AM,-6,-1,-23,9.0
2020-09-16 10:56:24 AM,-2,2,-23,9.0
2020-09-16 10:56:26 AM,-2,4,-22,9.0
2020-09-16 10:56:28 AM,-1,4,-23,9.0
2020-09-16 10:56:30 AM,-1,3,-23,9.0
2020-09-16 10:56:32 AM,-5,3,-22,9.0
2020-09-16 10:56:34 AM,-7,0,-22,9.0
2020-09-16 10:56:36 AM,-3,2,-23,9.0
2020-09-16 10:56:38 AM,-3,4,-23,9.0
2020-09-16 10:56:40 AM,-1,3,-23,9.0
2020-09-16 10:56:42 AM,-2,3,-23,9.0
2020-09-16 10:56:44 AM,0,3,-23,9.0
2020-09-16 10:56:46 AM,-3,2,-23,9.0
2020-09-16 10:56:48 AM,0,4,-20,9.0
2020-09-16 10:56:50 AM,-3,1,-22,9.0
2020-09-16 10:56:52 AM,-1,3,-23,9.0
2020-09-16 10:56:54 AM,-3,1,-22,9.0
2020-09-16 10:56:56 AM,-6,-1,-22,9.0
2020-09-16 10:56:58 AM,-3,2,-23,9.0
2020-09-16 10:57:00 AM,-4,4,-26,9.0
2020-09-16 10:57:02 AM,-1,3,-22,9.0
2020-09-16 10:57:04 AM,-3,1,-23,9.0
2020-09-16 10:57:06 AM,-6,-1,-23,9.0
2020-09-16 10:57:08 AM,-5,3,-22,9.0
2020-09-16 10:57:10 AM,-5,3,-23,9.0
2020-09-16 10:57:12 AM,-2,3,-23,9.0
2020-09-16 10:57:14 AM,-2,3,-23,9.0
2020-09-16 10:57:16 AM,-8,2,-22,9.0
2020-09-16 10:57:18 AM,-6,3,-22,9.0
2020-09-16 10:57:20 AM,-4,2,-23,9.0
2020-09-16 10:57:22 AM,-2,2,-21,9.0
2020-09-16 10:57:24 AM,-2,3,-22,9.0
2020-09-16 10:57:26 AM,-6,3,-22,9.0
2020-09-16 10:57:28 AM,-6,3,-22,9.0
2020-09-16 10:57:30 AM,-5,3,-22,9.0
2020-09-16 10:57:32 AM,-4,2,-20,9.0
2020-09-16 10:57:34 AM,-5,1,-24,9.0
2020-09-16 10:57:36 AM,-2,3,-23,9.0
2020-09-16 10:57:38 AM,-3,3,-20,9.0
2020-09-16 10:57:40 AM,-4,3,-23,9.0
2020-09-16 10:57:42 AM,-3,2,-23,9.0
2020-09-16 10:57:44 AM,-4,2,-24,9.0
2020-09-16 10:57:46 AM,-6,0,-21,9.0
2020-09-16 10:57:48 AM,-4,2,-23,9.0
2020-09-16 10:57:50 AM,-5,0,-21,9.0
2020-09-16 10:57:52 AM,-5,3,-22,9.0
2020-09-16 10:57:54 AM,-6,1,-21,9.0
2020-09-16 10:57:56 AM,-4,3,-22,9.0
2020-09-16 10:57:58 AM,-2,4,-22,9.0
2020-09-16 10:58:00 AM,-2,6,-23,9.0
2020-09-16 10:58:02 AM,-1,4,-23,9.0
2020-09-16 10:58:04 AM,0,4,-23,9.0
2020-09-16 10:58:06 AM,0,4,-23,9.0
2020-09-16 10:58:08 AM,-1,3,-21,9.0
2020-09-16 10:58:10 AM,-1,4,-23,9.0
2020-09-16 10:58:12 AM,-3,5,-24,9.0
2020-09-16 10:58:14 AM,-3,5,-23,9.0
2020-09-16 10:58:16 AM,0,3,-23,9.0
2020-09-16 10:58:18 AM,-3,3,-23,9.0
2020-09-16 10:58:20 AM,-3,3,-23,9.0
2020-09-16 10:58:22 AM,0,3,-22,9.0
2020-09-16 10:58:24 AM,-4,4,-23,9.0
2020-09-16 10:58:26 AM,-3,2,-23,9.0
2020-09-16 10:58:28 AM,-2,5,-22,9.0
2020-09-16 10:58:30 AM,-3,5,-22,9.0
2020-09-16 10:58:32 AM,-7,0,-22,9.0
2020-09-16 10:58:34 AM,-5,3,-23,9.0
