Product Type: Litetrack LR
Product ID: 80378
Firmware Version: V8.99.0

Start Time [GMT],Stop Time [GMT],Proximity ID,Session Time [s],Average RSSI [dBm]
2020-07-14 9:45:34 PM,2020-07-14 9:46:58 PM,30385,84,-20
2020-07-14 9:52:30 PM,2020-07-14 9:53:36 PM,30389,66,-54
2020-07-14 9:54:21 PM,2020-07-14 9:54:57 PM,30380,36,43
2020-07-14 9:59:57 PM,2020-07-14 9:59:57 PM,30385,0,-80
2020-07-14 10:01:41 PM,2020-07-14 10:01:50 PM,30389,9,-9
2020-07-14 10:03:18 PM,2020-07-14 10:03:45 PM,30389,27,-43
2020-07-14 10:53:22 PM,2020-07-14 10:54:22 PM,30385,60,-40
2020-07-14 10:53:21 PM,2020-07-14 10:58:09 PM,30389,288,-60
2020-07-14 10:55:25 PM,2020-07-14 10:58:02 PM,30385,157,-46
2020-07-14 10:59:09 PM,2020-07-14 10:59:36 PM,30389,27,3
2020-07-14 11:00:43 PM,2020-07-14 11:02:38 PM,30385,115,-20
2020-07-14 11:04:06 PM,2020-07-14 11:04:06 PM,30385,0,-80
2020-07-14 11:00:49 PM,2020-07-14 11:05:30 PM,30389,281,-67
2020-07-14 11:05:16 PM,2020-07-14 11:05:19 PM,30385,3,46
2020-07-14 11:09:54 PM,2020-07-14 11:09:54 PM,30389,0,-81
2020-07-14 11:11:02 PM,2020-07-14 11:11:05 PM,30389,3,-71
2020-07-14 11:12:19 PM,2020-07-14 11:12:19 PM,30385,0,-81
2020-07-14 11:12:49 PM,2020-07-14 11:12:49 PM,30390,0,-83
2020-07-14 11:12:57 PM,2020-07-14 11:13:06 PM,30389,9,-69
2020-07-14 11:13:47 PM,2020-07-14 11:14:10 PM,30385,23,3
2020-07-14 11:15:46 PM,2020-07-14 11:16:11 PM,30389,25,-41
2020-07-14 11:23:54 PM,2020-07-14 11:23:54 PM,30390,0,-76
2020-07-14 11:26:31 PM,2020-07-14 11:26:37 PM,30385,6,43
2020-07-14 11:27:55 PM,2020-07-14 11:28:01 PM,30385,6,7
2020-07-14 11:29:33 PM,2020-07-14 11:31:23 PM,30389,110,-63
2020-07-14 11:32:50 PM,2020-07-14 11:33:23 PM,30389,33,-37
2020-07-14 11:34:33 PM,2020-07-14 11:34:33 PM,30389,0,-82
2020-07-14 11:35:47 PM,2020-07-14 11:35:47 PM,30385,0,-76
2020-07-14 11:36:30 PM,2020-07-14 11:36:57 PM,30390,27,-50
2020-07-14 11:37:14 PM,2020-07-14 11:38:08 PM,30389,54,-36
2020-07-14 11:38:05 PM,2020-07-14 11:38:11 PM,30385,6,45
2020-07-14 11:42:57 PM,2020-07-14 11:47:02 PM,30389,245,-65
2020-07-14 11:48:41 PM,2020-07-14 11:49:05 PM,30389,24,-18
2020-07-14 11:54:17 PM,2020-07-14 11:54:17 PM,30380,0,-83
2020-07-14 11:56:21 PM,2020-07-14 11:56:21 PM,30380,0,-81
2020-07-14 11:56:44 PM,2020-07-14 11:59:17 PM,30389,153,-64
2020-07-14 11:59:55 PM,2020-07-14 11:59:58 PM,30380,3,45
2020-07-15 12:02:19 AM,2020-07-15 12:02:29 AM,30380,10,4
2020-07-15 12:03:09 AM,2020-07-15 12:03:09 AM,30390,0,-79
2020-07-15 12:03:28 AM,2020-07-15 12:03:46 AM,30385,18,2
2020-07-15 12:04:36 AM,2020-07-15 12:04:54 AM,30389,18,-26
2020-07-15 12:07:16 AM,2020-07-15 12:07:35 AM,30390,19,-29
2020-07-15 12:08:34 AM,2020-07-15 12:08:43 AM,30385,9,-18
2020-07-15 12:12:00 AM,2020-07-15 12:12:00 AM,30389,0,-72
2020-07-15 12:13:37 AM,2020-07-15 12:14:13 AM,30389,36,-29
2020-07-15 12:16:18 AM,2020-07-15 12:16:36 AM,30389,18,-68
2020-07-15 12:16:40 AM,2020-07-15 12:16:46 AM,30385,6,1
2020-07-15 12:17:03 AM,2020-07-15 12:17:03 AM,30390,0,-84
2020-07-15 12:17:39 AM,2020-07-15 12:18:30 AM,30389,51,-45
2020-07-15 12:20:34 AM,2020-07-15 12:21:04 AM,30385,30,4
2020-07-15 12:20:51 AM,2020-07-15 12:21:15 AM,30389,24,9
2020-07-15 12:28:19 AM,2020-07-15 12:28:28 AM,30385,9,5
2020-07-15 12:28:36 AM,2020-07-15 12:28:57 AM,30389,21,-28
2020-07-15 12:34:40 AM,2020-07-15 12:34:40 AM,30385,0,-83
2020-07-15 12:39:16 AM,2020-07-15 12:39:16 AM,30385,0,-84
2020-07-15 12:38:07 AM,2020-07-15 12:40:20 AM,30389,133,-61
2020-07-15 12:42:09 AM,2020-07-15 12:42:09 AM,30390,0,-73
2020-07-15 12:46:35 AM,2020-07-15 12:47:04 AM,30389,29,-72
2020-07-15 1:18:35 AM,2020-07-15 1:19:20 AM,30385,45,-40
2020-07-15 1:20:30 AM,2020-07-15 1:20:33 AM,30385,3,44
2020-07-15 1:17:59 AM,2020-07-15 1:22:17 AM,30389,258,-63
2020-07-15 1:24:03 AM,2020-07-15 1:31:24 AM,30389,441,-67
2020-07-15 1:34:22 AM,2020-07-15 1:38:25 AM,30389,243,-67
2020-07-15 1:40:13 AM,2020-07-15 1:45:34 AM,30389,321,-67
2020-07-15 1:50:13 AM,2020-07-15 1:52:50 AM,30389,157,-64
2020-07-15 1:54:14 AM,2020-07-15 1:56:38 AM,30389,144,-58
2020-07-15 2:04:41 AM,2020-07-15 2:04:50 AM,30389,9,54
2020-07-15 2:06:14 AM,2020-07-15 2:09:00 AM,30389,166,-63
2020-07-15 2:13:42 AM,2020-07-15 2:14:54 AM,30389,72,-34
2020-07-15 2:16:14 AM,2020-07-15 2:18:53 AM,30389,159,-61
2020-07-15 2:18:54 AM,2020-07-15 2:18:54 AM,30380,0,-84
2020-07-15 2:23:45 AM,2020-07-15 2:24:39 AM,30389,54,-37
2020-07-15 3:03:36 AM,2020-07-15 3:04:27 AM,30390,51,-19
2020-07-15 3:57:36 AM,2020-07-15 3:57:36 AM,30390,0,-84
2020-07-15 12:25:49 PM,2020-07-15 12:26:00 PM,30385,11,44
2020-07-15 12:31:55 PM,2020-07-15 12:31:55 PM,30385,0,-81
2020-07-15 12:34:01 PM,2020-07-15 12:34:01 PM,30385,0,-80
2020-07-15 12:46:39 PM,2020-07-15 12:48:33 PM,30385,114,-63
2020-07-15 1:35:40 PM,2020-07-15 1:35:40 PM,30385,0,-72
2020-07-15 1:37:34 PM,2020-07-15 1:38:22 PM,30385,48,-32
2020-07-15 1:48:47 PM,2020-07-15 1:48:59 PM,30385,12,41
2020-07-15 1:52:16 PM,2020-07-15 1:52:43 PM,30389,27,-35
2020-07-15 1:54:19 PM,2020-07-15 1:54:41 PM,30389,22,45
2020-07-15 1:53:50 PM,2020-07-15 1:55:43 PM,30385,113,-31
2020-07-15 1:55:49 PM,2020-07-15 1:59:57 PM,30389,248,-69
2020-07-15 1:59:58 PM,2020-07-15 1:59:58 PM,30385,0,-83
2020-07-15 2:01:48 PM,2020-07-15 2:03:00 PM,30385,72,-27
2020-07-15 2:02:13 PM,2020-07-15 2:02:49 PM,30389,36,-45
2020-07-15 2:04:25 PM,2020-07-15 2:04:25 PM,30389,0,-84
2020-07-15 2:06:52 PM,2020-07-15 2:07:55 PM,30389,63,-45
2020-07-15 2:09:18 PM,2020-07-15 2:11:47 PM,30389,149,-59
2020-07-15 2:32:39 PM,2020-07-15 2:32:39 PM,30385,0,-84
2020-07-15 2:38:47 PM,2020-07-15 2:38:47 PM,30390,0,-79
2020-07-15 2:52:18 PM,2020-07-15 2:52:18 PM,30385,0,-82
2020-07-15 2:54:56 PM,2020-07-15 2:55:11 PM,30390,15,6
2020-07-15 2:56:27 PM,2020-07-15 2:56:36 PM,30390,9,-19
2020-07-15 3:02:43 PM,2020-07-15 3:03:36 PM,30389,53,-66
2020-07-15 3:07:03 PM,2020-07-15 3:07:03 PM,30389,0,-63
2020-07-15 3:07:45 PM,2020-07-15 3:08:09 PM,30390,24,-40
2020-07-15 3:08:42 PM,2020-07-15 3:09:22 PM,30389,40,20
2020-07-15 3:15:37 PM,2020-07-15 3:15:37 PM,30389,0,-64
2020-07-15 3:19:35 PM,2020-07-15 3:19:35 PM,30389,0,-67
2020-07-15 3:20:37 PM,2020-07-15 3:20:37 PM,30389,0,-81
2020-07-15 3:21:37 PM,2020-07-15 3:21:40 PM,30390,3,45
2020-07-15 3:30:31 PM,2020-07-15 3:31:53 PM,30389,82,-30
2020-07-15 3:32:45 PM,2020-07-15 3:32:45 PM,30390,0,-82
2020-07-15 3:36:16 PM,2020-07-15 3:37:22 PM,30389,66,3
2020-07-15 3:38:35 PM,2020-07-15 3:38:35 PM,30385,0,-78
2020-07-15 3:39:46 PM,2020-07-15 3:39:48 PM,30389,2,55
2020-07-15 3:42:15 PM,2020-07-15 3:42:33 PM,30389,18,6
2020-07-15 3:43:44 PM,2020-07-15 3:43:53 PM,30390,9,3
2020-07-15 3:44:15 PM,2020-07-15 3:45:20 PM,30389,65,-25
2020-07-15 3:46:27 PM,2020-07-15 3:46:39 PM,30389,12,11
2020-07-15 3:48:25 PM,2020-07-15 3:48:46 PM,30385,21,1
2020-07-15 3:48:31 PM,2020-07-15 3:49:07 PM,30389,36,-32
2020-07-15 3:49:07 PM,2020-07-15 3:49:16 PM,30390,9,3
2020-07-15 3:57:03 PM,2020-07-15 3:57:24 PM,30389,21,-29
2020-07-15 4:01:46 PM,2020-07-15 4:02:58 PM,30389,72,-60
2020-07-15 4:04:02 PM,2020-07-15 4:04:32 PM,30389,30,-69
2020-07-15 4:09:43 PM,2020-07-15 4:09:43 PM,30389,0,-82
2020-07-15 4:13:11 PM,2020-07-15 4:13:29 PM,30389,18,-15
2020-07-15 4:19:28 PM,2020-07-15 4:19:40 PM,30389,12,-23
2020-07-15 4:28:41 PM,2020-07-15 4:30:43 PM,30390,122,-73
2020-07-15 4:35:43 PM,2020-07-15 4:36:34 PM,30389,51,-52
2020-07-15 4:37:49 PM,2020-07-15 4:37:52 PM,30389,3,51
2020-07-15 4:42:23 PM,2020-07-15 4:42:23 PM,30390,0,-85
2020-07-15 4:43:35 PM,2020-07-15 4:44:00 PM,30389,25,8
2020-07-15 4:46:17 PM,2020-07-15 4:46:17 PM,30390,0,-86
2020-07-15 4:48:38 PM,2020-07-15 4:49:05 PM,30389,27,-31
2020-07-15 4:50:07 PM,2020-07-15 4:51:57 PM,30389,110,-61
2020-07-15 4:53:15 PM,2020-07-15 4:53:42 PM,30389,27,-5
2020-07-15 5:00:33 PM,2020-07-15 5:02:24 PM,30389,111,-54
2020-07-15 5:05:39 PM,2020-07-15 5:05:45 PM,30385,6,45
2020-07-15 5:39:05 PM,2020-07-15 5:39:05 PM,30390,0,-84
2020-07-15 5:41:42 PM,2020-07-15 5:42:42 PM,30390,60,-60
2020-07-15 6:37:28 PM,2020-07-15 6:37:40 PM,30389,12,56
2020-07-15 6:53:38 PM,2020-07-15 7:02:42 PM,30389,544,-64
2020-07-15 7:04:22 PM,2020-07-15 7:07:47 PM,30389,205,-54
2020-07-15 7:09:09 PM,2020-07-15 7:09:09 PM,30380,0,-81
2020-07-15 7:07:45 PM,2020-07-15 7:09:24 PM,30385,99,-66
2020-07-15 7:09:23 PM,2020-07-15 7:09:23 PM,30389,0,-61
2020-07-15 7:09:01 PM,2020-07-15 7:12:20 PM,30390,199,-60
2020-07-15 7:31:31 PM,2020-07-15 7:31:31 PM,30385,0,-78
2020-07-15 7:47:37 PM,2020-07-15 7:47:37 PM,30389,0,-83
2020-07-15 7:49:07 PM,2020-07-15 7:49:13 PM,30389,6,49
2020-07-15 7:55:43 PM,2020-07-15 7:56:01 PM,30390,18,-39
2020-07-15 7:59:05 PM,2020-07-15 7:59:25 PM,30380,20,-20
2020-07-16 3:20:08 AM,2020-07-16 3:20:44 AM,30390,36,46
2020-07-16 3:24:53 AM,2020-07-16 3:24:53 AM,30390,0,-78
2020-07-16 3:26:08 AM,2020-07-16 3:27:05 AM,30390,57,4
2020-07-16 3:48:50 AM,2020-07-16 3:48:56 AM,30380,6,45
2020-07-16 3:49:57 AM,2020-07-16 3:49:57 AM,30380,0,-82
2020-07-16 3:51:21 AM,2020-07-16 3:52:27 AM,30385,66,-30
2020-07-16 3:53:36 AM,2020-07-16 3:53:51 AM,30385,15,4
2020-07-16 3:53:48 AM,2020-07-16 3:53:48 AM,30380,0,-80
2020-07-16 3:58:22 AM,2020-07-16 3:58:31 AM,30380,9,45
2020-07-16 3:59:49 AM,2020-07-16 3:59:49 AM,30380,0,-81
2020-07-16 4:05:28 AM,2020-07-16 4:05:28 AM,30385,0,-83
2020-07-16 4:09:36 AM,2020-07-16 4:10:25 AM,30385,49,45
2020-07-16 4:10:10 AM,2020-07-16 4:12:04 AM,30389,114,-60
2020-07-16 4:13:37 AM,2020-07-16 4:14:53 AM,30389,76,-57
2020-07-16 4:16:10 AM,2020-07-16 4:16:10 AM,30385,0,-79
2020-07-16 4:16:45 AM,2020-07-16 4:17:31 AM,30389,46,-51
2020-07-16 4:17:32 AM,2020-07-16 4:17:32 AM,30385,0,-83
2020-07-16 4:19:26 AM,2020-07-16 4:21:03 AM,30385,97,-31
2020-07-16 4:23:12 AM,2020-07-16 4:23:12 AM,30385,0,-75
2020-07-16 4:25:58 AM,2020-07-16 4:25:58 AM,30385,0,-83
2020-07-16 4:19:34 AM,2020-07-16 4:29:57 AM,30389,623,-68
2020-07-16 4:29:16 AM,2020-07-16 4:29:16 AM,30385,0,-82
2020-07-16 4:31:09 AM,2020-07-16 4:32:27 AM,30385,78,-32
2020-07-16 4:33:49 AM,2020-07-16 4:34:25 AM,30385,36,2
2020-07-16 4:36:19 AM,2020-07-16 4:36:46 AM,30385,27,47
2020-07-16 4:39:44 AM,2020-07-16 4:40:19 AM,30385,35,44
2020-07-16 4:41:27 AM,2020-07-16 4:42:58 AM,30385,91,-19
2020-07-16 4:40:03 AM,2020-07-16 4:44:58 AM,30389,295,-67
2020-07-16 5:16:25 AM,2020-07-16 5:16:25 AM,30385,0,-84
2020-07-16 5:20:06 AM,2020-07-16 5:24:36 AM,30389,270,-64
2020-07-16 5:30:24 AM,2020-07-16 5:31:39 AM,30389,75,-70
2020-07-16 5:56:03 AM,2020-07-16 5:56:10 AM,30390,7,11
2020-07-16 6:03:48 AM,2020-07-16 6:04:42 AM,30390,54,-31
2020-07-16 6:07:00 AM,2020-07-16 6:07:09 AM,30389,9,-71
2020-07-16 6:07:11 AM,2020-07-16 6:07:11 AM,30390,0,-79
2020-07-16 6:09:49 AM,2020-07-16 6:09:58 AM,30389,9,-64
2020-07-16 6:11:28 AM,2020-07-16 6:12:36 AM,30389,68,-73
2020-07-16 6:16:32 AM,2020-07-16 6:18:55 AM,30389,143,-64
2020-07-16 7:17:58 AM,2020-07-16 7:17:58 AM,30390,0,-76
2020-07-16 7:48:14 AM,2020-07-16 7:48:14 AM,30390,0,-79
2020-07-16 7:49:31 AM,2020-07-16 7:49:40 AM,30390,9,47
2020-07-16 7:51:32 AM,2020-07-16 7:51:47 AM,30390,15,-20
2020-07-16 7:53:11 AM,2020-07-16 7:53:11 AM,30390,0,-84
2020-07-16 7:56:17 AM,2020-07-16 7:56:35 AM,30390,18,46
2020-07-16 9:57:35 AM,2020-07-16 9:57:35 AM,30390,0,-83
2020-07-16 10:08:17 AM,2020-07-16 10:08:53 AM,30390,36,-57
2020-07-16 10:11:02 AM,2020-07-16 10:11:02 AM,30390,0,-83
2020-07-16 11:26:28 AM,2020-07-16 11:26:31 AM,30385,3,46
2020-07-16 1:59:19 PM,2020-07-16 1:59:55 PM,30389,36,-38
2020-07-16 2:06:22 PM,2020-07-16 2:08:20 PM,30389,118,-58
2020-07-16 3:39:57 PM,2020-07-16 3:39:57 PM,30389,0,-76
2020-07-16 3:41:28 PM,2020-07-16 3:41:28 PM,30389,0,-84
2020-07-16 3:48:18 PM,2020-07-16 3:49:49 PM,30389,91,-61
2020-07-16 3:58:28 PM,2020-07-16 3:58:52 PM,30380,24,-40
2020-07-16 4:19:52 PM,2020-07-16 4:20:16 PM,30380,24,-50
2020-07-16 4:22:57 PM,2020-07-16 4:24:57 PM,30389,120,-55
2020-07-16 5:40:42 PM,2020-07-16 5:43:07 PM,30389,145,-61
2020-07-16 5:44:47 PM,2020-07-16 5:44:59 PM,30389,12,-26
2020-07-16 5:46:13 PM,2020-07-16 5:49:17 PM,30389,184,-72
2020-07-16 5:53:11 PM,2020-07-16 5:53:11 PM,30390,0,-81
2020-07-16 5:51:55 PM,2020-07-16 5:57:56 PM,30389,361,-69
2020-07-16 5:57:45 PM,2020-07-16 5:57:45 PM,30390,0,-76
2020-07-16 6:03:34 PM,2020-07-16 6:03:34 PM,30390,0,-84
2020-07-16 6:00:10 PM,2020-07-16 6:11:50 PM,30389,700,-68
2020-07-16 6:13:08 PM,2020-07-16 6:15:07 PM,30389,119,-64
2020-07-16 6:17:07 PM,2020-07-16 6:19:20 PM,30389,133,-61
2020-07-16 6:19:21 PM,2020-07-16 6:19:21 PM,30390,0,-82
2020-07-16 6:20:51 PM,2020-07-16 6:21:51 PM,30389,60,-49
2020-07-16 6:23:39 PM,2020-07-16 6:24:57 PM,30389,78,-52
2020-07-16 6:26:58 PM,2020-07-16 6:29:16 PM,30389,138,-60
2020-07-16 6:32:45 PM,2020-07-16 6:32:45 PM,30390,0,-82
2020-07-16 6:30:50 PM,2020-07-16 6:35:32 PM,30389,282,-69
2020-07-16 6:38:50 PM,2020-07-16 6:44:32 PM,30389,342,-70
2020-07-16 6:45:43 PM,2020-07-16 6:47:26 PM,30389,103,-44
2020-07-16 6:50:29 PM,2020-07-16 6:55:28 PM,30389,299,-71
2020-07-16 6:56:02 PM,2020-07-16 6:56:02 PM,30390,0,-84
2020-07-16 6:59:01 PM,2020-07-16 6:59:52 PM,30389,51,-51
2020-07-16 7:05:12 PM,2020-07-16 7:09:46 PM,30389,274,-69
2020-07-16 7:10:56 PM,2020-07-16 7:11:08 PM,30389,12,53
2020-07-16 7:12:08 PM,2020-07-16 7:12:29 PM,30389,21,-39
2020-07-16 7:14:08 PM,2020-07-16 7:14:08 PM,30389,0,-84
2020-07-16 7:20:40 PM,2020-07-16 7:21:20 PM,30389,40,-19
2020-07-16 7:23:58 PM,2020-07-16 7:24:04 PM,30389,6,15
2020-07-16 7:24:09 PM,2020-07-16 7:24:11 PM,30380,2,49
2020-07-16 7:27:35 PM,2020-07-16 7:27:35 PM,30390,0,-85
2020-07-16 7:37:45 PM,2020-07-16 7:38:02 PM,30389,17,11
2020-07-16 7:38:34 PM,2020-07-16 7:38:37 PM,30380,3,44
2020-07-16 7:40:52 PM,2020-07-16 7:41:48 PM,30389,56,-52
2020-07-16 7:42:49 PM,2020-07-16 7:42:49 PM,30389,0,-82
2020-07-16 7:54:07 PM,2020-07-16 7:54:07 PM,30389,0,-72
2020-07-16 7:56:11 PM,2020-07-16 7:57:05 PM,30390,54,45
2020-07-16 8:22:57 PM,2020-07-16 8:22:57 PM,30385,0,-84
2020-07-16 8:22:20 PM,2020-07-16 8:24:08 PM,30389,108,-53
2020-07-16 8:25:30 PM,2020-07-16 8:25:30 PM,30385,0,-81
2020-07-16 8:26:32 PM,2020-07-16 8:27:29 PM,30385,57,49
2020-07-16 8:26:55 PM,2020-07-16 8:28:53 PM,30389,118,-57
2020-07-16 8:35:48 PM,2020-07-16 8:36:19 PM,30389,31,-43
2020-07-16 8:36:18 PM,2020-07-16 8:36:18 PM,30385,0,-84
2020-07-16 8:56:20 PM,2020-07-16 8:56:20 PM,30385,0,-81
2020-07-16 8:56:28 PM,2020-07-16 8:56:28 PM,30390,0,-79
2020-07-16 9:02:34 PM,2020-07-16 9:02:58 PM,30385,24,0
2020-07-16 9:12:20 PM,2020-07-16 9:12:44 PM,30385,24,0
2020-07-16 9:14:05 PM,2020-07-16 9:14:05 PM,30385,0,-86
2020-07-16 9:26:39 PM,2020-07-16 9:26:42 PM,30389,3,57
2020-07-16 9:57:44 PM,2020-07-16 9:57:44 PM,30385,0,-83
2020-07-16 10:24:38 PM,2020-07-16 10:25:17 PM,30385,39,-41
2020-07-16 10:35:41 PM,2020-07-16 10:35:50 PM,30385,9,3
2020-07-16 10:31:51 PM,2020-07-16 10:36:10 PM,30389,259,-71
2020-07-16 10:36:50 PM,2020-07-16 10:36:50 PM,30385,0,-84
2020-07-16 10:40:21 PM,2020-07-16 10:43:37 PM,30389,196,-64
2020-07-16 10:48:48 PM,2020-07-16 10:48:48 PM,30385,0,-84
2020-07-16 10:54:07 PM,2020-07-16 10:54:07 PM,30389,0,-83
2020-07-16 10:58:37 PM,2020-07-16 10:59:37 PM,30385,60,5
2020-07-16 10:58:37 PM,2020-07-16 10:59:16 PM,30389,39,-13
2020-07-16 11:01:42 PM,2020-07-16 11:02:27 PM,30385,45,-47
2020-07-16 11:03:38 PM,2020-07-16 11:03:53 PM,30385,15,44
2020-07-16 11:01:50 PM,2020-07-16 11:04:57 PM,30389,187,-70
2020-07-16 11:12:43 PM,2020-07-16 11:12:43 PM,30385,0,-85
2020-07-16 11:18:22 PM,2020-07-16 11:18:22 PM,30385,0,-83
2020-07-16 11:15:49 PM,2020-07-16 11:19:29 PM,30389,220,-66
2020-07-16 11:19:25 PM,2020-07-16 11:19:25 PM,30385,0,-84
2020-07-16 11:20:37 PM,2020-07-16 11:21:49 PM,30385,72,-58
2020-07-16 11:24:16 PM,2020-07-16 11:24:16 PM,30385,0,-80
2020-07-16 11:47:17 PM,2020-07-16 11:47:53 PM,30385,36,-30
2020-07-16 11:53:23 PM,2020-07-16 11:54:48 PM,30385,85,-54
2020-07-17 12:59:15 AM,2020-07-17 12:59:18 AM,30389,3,53
2020-07-17 1:02:21 AM,2020-07-17 1:02:24 AM,30389,3,56
2020-07-17 2:46:55 AM,2020-07-17 2:46:55 AM,30390,0,-77
2020-07-17 2:49:37 AM,2020-07-17 2:49:40 AM,30385,3,49
2020-07-17 3:06:38 AM,2020-07-17 3:08:44 AM,30385,126,-66
2020-07-17 3:26:05 AM,2020-07-17 3:26:05 AM,30385,0,-83
2020-07-17 3:52:06 AM,2020-07-17 3:52:06 AM,30385,0,-87
2020-07-17 3:57:31 AM,2020-07-17 3:58:37 AM,30389,66,-57
2020-07-17 3:57:59 AM,2020-07-17 3:59:20 AM,30385,81,-45
2020-07-17 4:00:43 AM,2020-07-17 4:01:07 AM,30389,24,-37
2020-07-17 4:02:14 AM,2020-07-17 4:05:27 AM,30389,193,-64
2020-07-17 4:05:11 AM,2020-07-17 4:05:35 AM,30385,24,-29
2020-07-17 4:06:31 AM,2020-07-17 4:08:11 AM,30389,100,-61
2020-07-17 4:10:31 AM,2020-07-17 4:11:44 AM,30389,73,-61
2020-07-17 4:12:59 AM,2020-07-17 4:12:59 AM,30389,0,-82
2020-07-17 4:14:26 AM,2020-07-17 4:15:06 AM,30389,40,-45
2020-07-17 4:17:16 AM,2020-07-17 4:19:37 AM,30389,141,-69
2020-07-17 4:17:21 AM,2020-07-17 4:19:45 AM,30385,144,-71
2020-07-17 4:21:12 AM,2020-07-17 4:22:00 AM,30385,48,-31
2020-07-17 4:22:25 AM,2020-07-17 4:23:35 AM,30390,70,3
2020-07-17 4:24:13 AM,2020-07-17 4:24:13 AM,30385,0,-84
2020-07-17 4:30:03 AM,2020-07-17 4:30:30 AM,30389,27,-39
2020-07-17 4:33:20 AM,2020-07-17 4:33:20 AM,30385,0,-84
2020-07-17 4:41:33 AM,2020-07-17 4:44:50 AM,30389,197,-65
2020-07-17 4:43:52 AM,2020-07-17 4:45:34 AM,30390,102,3
2020-07-17 4:48:09 AM,2020-07-17 4:48:09 AM,30390,0,-81
2020-07-17 4:46:42 AM,2020-07-17 4:49:49 AM,30389,187,-65
2020-07-17 4:49:30 AM,2020-07-17 4:50:23 AM,30390,53,48
2020-07-17 4:55:37 AM,2020-07-17 4:56:16 AM,30389,39,-59
2020-07-17 4:57:25 AM,2020-07-17 4:57:46 AM,30389,21,-36
2020-07-17 4:50:11 AM,2020-07-17 4:58:43 AM,30385,512,-77
2020-07-17 4:58:56 AM,2020-07-17 4:59:11 AM,30389,15,-21
2020-07-17 5:02:35 AM,2020-07-17 5:03:26 AM,30385,51,-50
2020-07-17 5:02:38 AM,2020-07-17 5:03:44 AM,30390,66,-32
2020-07-17 5:09:50 AM,2020-07-17 5:10:46 AM,30389,56,-53
2020-07-17 5:10:11 AM,2020-07-17 5:10:11 AM,30390,0,-84
2020-07-17 5:11:49 AM,2020-07-17 5:11:52 AM,30390,3,46
2020-07-17 5:12:35 AM,2020-07-17 5:12:44 AM,30385,9,4
2020-07-17 5:12:47 AM,2020-07-17 5:13:26 AM,30389,39,-55
2020-07-17 5:15:28 AM,2020-07-17 5:16:34 AM,30390,66,-52
2020-07-17 5:16:05 AM,2020-07-17 5:17:17 AM,30385,72,-58
2020-07-17 5:17:52 AM,2020-07-17 5:17:52 AM,30390,0,-84
2020-07-17 5:19:53 AM,2020-07-17 5:20:11 AM,30385,18,47
2020-07-17 5:22:29 AM,2020-07-17 5:22:29 AM,30385,0,-83
2020-07-17 5:23:41 AM,2020-07-17 5:26:26 AM,30385,165,-70
2020-07-17 5:25:21 AM,2020-07-17 5:26:15 AM,30389,54,-58
2020-07-17 6:02:06 AM,2020-07-17 6:02:06 AM,30385,0,-81
2020-07-17 6:04:03 AM,2020-07-17 6:04:03 AM,30385,0,-81
2020-07-17 6:10:42 AM,2020-07-17 6:10:42 AM,30390,0,-83
2020-07-17 6:10:44 AM,2020-07-17 6:10:44 AM,30385,0,-84
2020-07-17 6:12:28 AM,2020-07-17 6:12:34 AM,30390,6,5
2020-07-17 6:15:26 AM,2020-07-17 6:15:26 AM,30385,0,-78
2020-07-17 6:17:03 AM,2020-07-17 6:17:09 AM,30390,6,45
2020-07-17 6:20:14 AM,2020-07-17 6:20:14 AM,30390,0,-79
2020-07-17 6:22:57 AM,2020-07-17 6:22:57 AM,30385,0,-82
2020-07-17 6:23:35 AM,2020-07-17 6:24:23 AM,30390,48,45
2020-07-17 6:35:57 AM,2020-07-17 6:35:57 AM,30390,0,-84
2020-07-17 6:47:02 AM,2020-07-17 6:47:14 AM,30385,12,2
2020-07-17 6:51:01 AM,2020-07-17 6:51:01 AM,30390,0,-84
2020-07-17 6:51:59 AM,2020-07-17 6:52:02 AM,30385,3,45
2020-07-17 7:11:26 AM,2020-07-17 7:13:11 AM,30390,105,-67
2020-07-17 10:58:04 AM,2020-07-17 10:58:04 AM,30385,0,-82
2020-07-17 11:02:11 AM,2020-07-17 11:02:53 AM,30385,42,-40
2020-07-17 11:11:29 AM,2020-07-17 11:11:29 AM,30385,0,-81
2020-07-17 11:12:24 AM,2020-07-17 11:13:16 AM,30390,52,-29
2020-07-17 11:12:45 AM,2020-07-17 11:12:45 AM,30385,0,-85
2020-07-17 11:17:24 AM,2020-07-17 11:17:24 AM,30390,0,-76
2020-07-17 11:18:29 AM,2020-07-17 11:19:12 AM,30385,43,-18
2020-07-17 11:17:24 AM,2020-07-17 11:20:14 AM,30389,170,-48
2020-07-17 11:20:42 AM,2020-07-17 11:21:00 AM,30385,18,48
2020-07-17 11:21:26 AM,2020-07-17 11:21:35 AM,30390,9,48
2020-07-17 11:22:44 AM,2020-07-17 11:23:08 AM,30390,24,-17
2020-07-17 11:27:51 AM,2020-07-17 11:27:51 AM,30385,0,-85
2020-07-17 11:27:51 AM,2020-07-17 11:28:15 AM,30389,24,-39
2020-07-17 11:29:39 AM,2020-07-17 11:29:45 AM,30385,6,4
2020-07-17 11:29:44 AM,2020-07-17 11:29:50 AM,30390,6,43
2020-07-17 11:31:56 AM,2020-07-17 11:31:56 AM,30389,0,-84
